system:index,CellCode,LATITUDE,LONGITUDE,PLOTID,batch,constant,country,stratum,.geo
00000000000000001c60_0,427821,63.75721684323549,22.71574901051497,a22-71574901051497_63-75721684323549,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000019b5_0,1584238,59.85507839891297,22.45026015764986,a22-45026015764986_59-85507839891297,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e9b_0,1584238,60.04221407462941,23.97951703202721,a23-97951703202721_60-04221407462941,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000021a2_0,1584238,60.20550969486565,22.58736419471661,a22-58736419471661_60-20550969486565,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000412_0,5294979,65.00794118419095,25.59929789159194,a25-59929789159194_65-00794118419095,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002628_0,5294979,65.0091705993629,25.59523620641901,a25-59523620641901_65-0091705993629,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009e_0,6565508,60.37603027583516,25.00650451791943,a25-00650451791943_60-37603027583516,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000906_0,6565508,60.52718438933113,24.72990043162568,a24-72990043162568_60-52718438933113,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c70_0,6565508,60.27661958332583,24.9526812455059,a24-9526812455059_60-27661958332583,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001723_0,6565508,60.7412831587847,25.19016933194956,a25-19016933194956_60-7412831587847,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e6e_0,6565508,60.51555374162356,24.54756214070211,a24-54756214070211_60-51555374162356,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f65_0,6565508,60.84038485769799,24.81715575883329,a24-81715575883329_60-84038485769799,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023d1_0,6565508,60.25256392489098,24.47149698192169,a24-47149698192169_60-25256392489098,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002591_0,6565508,60.5200638834645,25.17671333465621,a25-17671333465621_60-5200638834645,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bf_0,12877777,60.59634553398321,27.8442285541121,a27-8442285541121_60-59634553398321,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b75_0,12877777,60.55244658035986,26.98597338400251,a26-98597338400251_60-55244658035986,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000111d_0,24104912,60.64060049582565,21.67327084601774,a21-67327084601774_60-64060049582565,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011e8_0,24104912,60.47352378742191,22.3456508356916,a22-3456508356916_60-47352378742191,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001676_0,24104912,61.2580247963965,21.93723939125475,a21-93723939125475_61-2580247963965,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e1_0,35458811,61.04707693349043,25.42126807854657,a25-42126807854657_61-04707693349043,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000093f_0,35458811,61.48590611176031,26.46454706095669,a26-46454706095669_61-48590611176031,countries,4,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009fd_0,35458811,61.02032950391876,25.81973845233323,a25-81973845233323_61-02032950391876,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001509_0,35458811,61.36738643343129,24.90970846029972,a24-90970846029972_61-36738643343129,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001d42_0,35458811,61.07633531797855,25.81285570658174,a25-81285570658174_61-07633531797855,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000137f_0,38745123,63.58408742545171,27.19399434019984,a27-19399434019984_63-58408742545171,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015bf_0,38745123,64.21240150837846,26.783359419068,a26-783359419068_64-21240150837846,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005a1_0,51248284,62.14375829963334,24.48394909227026,a24-48394909227026_62-14375829963334,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e6_0,54651505,65.9522268237097,24.18024713039077,a24-18024713039077_65-9522268237097,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000015f9_0,71770409,66.48816895688172,25.79239445990381,a25-79239445990381_66-48816895688172,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000072_0,73715817,60.38676928874573,23.85491761481325,a23-85491761481325_60-38676928874573,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ab3_0,73715817,60.80095187901914,23.57363361402379,a23-57363361402379_60-80095187901914,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018cc_0,73715817,60.9032292172357,23.59448997386045,a23-59448997386045_60-9032292172357,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013ab_0,80798672,62.4051945155181,25.41326217282905,a25-41326217282905_62-4051945155181,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000173b_0,89086250,65.62732989589578,27.63154456912827,a27-63154456912827_65-62732989589578,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ced_0,93531677,62.8036506772346,27.60915193050271,a27-60915193050271_62-8036506772346,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006a1_0,96378350,61.2354549858116,22.98767682788399,a22-98767682788399_61-2354549858116,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016de_0,96378350,61.98309873982721,24.01060392434047,a24-01060392434047_61-98309873982721,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018e3_0,96378350,61.31393232038893,23.74198603081552,a23-74198603081552_61-31393232038893,countries,3,FIN,buffer nature,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d13_0,427821,63.19250625908905,21.71033854918038,a21-71033854918038_63-19250625908905,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000128a_0,1584238,60.22571209266135,23.69702574882248,a23-69702574882248_60-22571209266135,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023a5_0,1584238,60.20480467726189,22.58911159902344,a22-58911159902344_60-20480467726189,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000be3_0,5294979,65.34817338772706,26.65263609118687,a26-65263609118687_65-34817338772706,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d3_0,6565508,60.29745167547313,24.21613466360765,a24-21613466360765_60-29745167547313,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cf7_0,6565508,60.15267748812332,24.70516153285014,a24-70516153285014_60-15267748812332,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002594_0,6565508,60.24996771620191,24.45577150965923,a24-45577150965923_60-24996771620191,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008c7_0,8611568,64.28621774873358,23.9549810457141,a23-9549810457141_64-28621774873358,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016dd_0,9858513,64.3734267620163,25.02220008285424,a25-02220008285424_64-3734267620163,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001070_0,12877777,60.49903839201504,26.94420036676395,a26-94420036676395_60-49903839201504,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048a_0,16602473,62.6191290639355,22.34153376656103,a22-34153376656103_62-6191290639355,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000493_0,16602473,62.59746116159051,22.54054903553649,a22-54054903553649_62-59746116159051,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001063_0,16602473,62.47545257748369,22.23567226160905,a22-23567226160905_62-47545257748369,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011a8_0,16602473,62.93086653110696,23.16246398661522,a23-16246398661522_62-93086653110696,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002142_0,24104912,60.9733947858979,21.7066576402199,a21-7066576402199_60-9733947858979,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000227d_0,24104912,60.844434588302,21.56326378336828,a21-56326378336828_60-844434588302,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001153_0,28923319,62.64352288977121,29.61553184238779,a29-61553184238779_62-64352288977121,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ed0_0,35458811,61.88518753817296,25.32510038779576,a25-32510038779576_61-88518753817296,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f1b_0,35458811,61.87536879620863,25.31416938639192,a25-31416938639192_61-87536879620863,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002101_0,35458811,60.94490192080596,25.84614892433302,a25-84614892433302_60-94490192080596,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e89_0,48900159,60.87576594810486,26.80395490514056,a26-80395490514056_60-87576594810486,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001073_0,48900159,61.05686482837105,27.94519331045683,a27-94519331045683_61-05686482837105,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001849_0,48900159,60.84898091405501,27.11739605338111,a27-11739605338111_60-84898091405501,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000005e4_0,59665401,62.99609286874058,23.72224937070863,a23-72224937070863_62-99609286874058,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b9e_0,73715817,61.04488352246432,22.79210398013354,a22-79210398013354_61-04488352246432,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000136a_0,73715817,60.72812142221375,22.84683997121069,a22-84683997121069_60-72812142221375,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001469_0,73715817,60.37195007040308,23.11496982481126,a23-11496982481126_60-37195007040308,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001810_0,73715817,60.62469430659817,23.32894768921822,a23-32894768921822_60-62469430659817,countries,3,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001bd5_0,73715817,60.905608206842,22.78390521681535,a22-78390521681535_60-905608206842,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ce1_0,77908120,62.09376970994591,21.99804990730376,a21-99804990730376_62-09376970994591,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002711_0,80798672,62.5775772062978,26.19737858926876,a26-19737858926876_62-5775772062978,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013bb_0,81327806,60.17586190016004,24.19225356782903,a24-19225356782903_60-17586190016004,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001e89_0,89255595,61.8469128907679,28.95377931053318,a28-95377931053318_61-8469128907679,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000061c_0,96378350,61.25445787400722,23.65882954962523,a23-65882954962523_61-25445787400722,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aa0_0,96378350,61.49763274204685,23.97943382968918,a23-97943382968918_61-49763274204685,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e44_0,96378350,61.44602643720887,23.88935891164653,a23-88935891164653_61-44602643720887,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fb9_0,96378350,61.66072074367776,23.22255292172466,a23-22255292172466_61-66072074367776,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001451_0,96378350,61.64570512834374,24.22122395574021,a24-22122395574021_61-64570512834374,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002130_0,96378350,61.31792236053513,23.88874885297898,a23-88874885297898_61-31792236053513,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024c7_0,96378350,61.54571229100527,22.9540933365201,a22-9540933365201_61-54571229100527,countries,4,FIN,buffer other,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b6f_0,427821,63.63107014977775,22.83533231215582,a22-83533231215582_63-63107014977775,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000112b_0,1584238,59.99036962282994,23.61342337482839,a23-61342337482839_59-99036962282994,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012f8_0,1584238,60.21094392040878,23.16777658082195,a23-16777658082195_60-21094392040878,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000133c_0,1584238,60.28855760325912,22.56889370519129,a22-56889370519129_60-28855760325912,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000739_0,5294979,64.97789622581186,25.24215989083298,a25-24215989083298_64-97789622581186,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_0,6565508,60.43792903235569,24.41864365316116,a24-41864365316116_60-43792903235569,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000182_0,6565508,60.96982564712678,24.62333019198268,a24-62333019198268_60-96982564712678,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a73_0,6565508,60.44352607620729,24.68560068747211,a24-68560068747211_60-44352607620729,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a39_0,6565508,60.61360773639407,25.49918670244415,a25-49918670244415_60-61360773639407,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002234_0,6565508,60.42597249436741,25.99086970761828,a25-99086970761828_60-42597249436741,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002383_0,6565508,60.48969310807767,25.30237034661948,a25-30237034661948_60-48969310807767,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c65_0,12877777,60.78914978922615,26.5208131697824,a26-5208131697824_60-78914978922615,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001aaa_0,12877777,60.59182610656566,26.24971117863325,a26-24971117863325_60-59182610656566,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b3f_0,12877777,60.79261626439194,26.45074980702341,a26-45074980702341_60-79261626439194,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000158_0,16602473,62.85042773901277,22.91716888039569,a22-91716888039569_62-85042773901277,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000afd_0,16602473,62.49184451487977,21.97046038847355,a21-97046038847355_62-49184451487977,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c35_0,16602473,63.10810698521698,22.09384606907936,a22-09384606907936_63-10810698521698,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010ee_0,16602473,62.94783294624123,21.98276054068144,a21-98276054068144_62-94783294624123,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016bd_0,16602473,62.99165594626426,22.98449482361007,a22-98449482361007_62-99165594626426,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000597_0,20307698,63.49844357394936,26.45442464010686,a26-45442464010686_63-49844357394936,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000916_0,20307698,63.03081401352368,26.98389388570461,a26-98389388570461_63-03081401352368,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000335_0,24104912,60.58713228137382,21.3912061196611,a21-3912061196611_60-58713228137382,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bfb_0,24104912,60.98128723733189,21.97647815880456,a21-97647815880456_60-98128723733189,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000010a5_0,24104912,60.61728261177207,21.85445188735936,a21-85445188735936_60-61728261177207,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011cf_0,24104912,60.87352481176906,22.14687785409981,a22-14687785409981_60-87352481176906,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001423_0,24104912,61.23839797646295,22.66299370994868,a22-66299370994868_61-23839797646295,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000091e_0,34452496,60.99349331923308,28.42964163113012,a28-42964163113012_60-99349331923308,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000716_0,54651505,65.76241428141124,24.53837224910831,a24-53837224910831_65-76241428141124,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000046d_0,59665401,63.01867952233275,23.6696462895109,a23-6696462895109_63-01867952233275,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000243c_0,59665401,63.550343084212,23.96190473857974,a23-96190473857974_63-550343084212,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001347_0,73715817,60.80329203025371,24.20882826049816,a24-20882826049816_60-80329203025371,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001cb7_0,77492529,67.36196923981252,23.91961373770534,a23-91961373770534_67-36196923981252,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a7f_0,77908120,62.24322676924657,21.60240402662584,a21-60240402662584_62-24322676924657,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e83_0,80798672,62.58785923813741,25.59190507595013,a25-59190507595013_62-58785923813741,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012de_0,80798672,61.89959925729344,26.49341116915244,a26-49341116915244_61-89959925729344,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001785_0,89255595,61.45050026985169,29.48003557412739,a29-48003557412739_61-45050026985169,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000253_0,94254160,62.05303191092324,28.06904253133655,a28-06904253133655_62-05303191092324,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aa7_0,96378350,61.6546853573039,23.48004627170648,a23-48004627170648_61-6546853573039,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001a2d_0,96378350,61.28407741033068,24.34870656291965,a24-34870656291965_61-28407741033068,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c76_0,96378350,61.26244729171948,23.23606381389684,a23-23606381389684_61-26244729171948,countries,2,FIN,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000137_0,427821,63.71592190611289,23.05816745957,a23-05816745957_63-71592190611289,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052f_0,427821,63.80898031767631,23.18899115470954,a23-18899115470954_63-80898031767631,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040d_0,5294979,65.19192196556328,25.47660237260793,a25-47660237260793_65-19192196556328,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001524_0,5294979,64.7670024612767,25.67338407086926,a25-67338407086926_64-7670024612767,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023b9_0,5294979,64.92376941164923,25.53027408596219,a25-53027408596219_64-92376941164923,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000209_0,6565508,60.32463709693459,24.31499437989057,a24-31499437989057_60-32463709693459,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e5e_0,6565508,60.44436821868002,25.38946940986848,a25-38946940986848_60-44436821868002,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f56_0,6565508,60.21687668372687,24.66850882332414,a24-66850882332414_60-21687668372687,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000013f8_0,6565508,60.59627275881414,24.87969850280533,a24-87969850280533_60-59627275881414,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000014e5_0,6565508,60.53204313663851,24.7414201472537,a24-7414201472537_60-53204313663851,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001888_0,6565508,60.32425210350615,24.31427163040477,a24-31427163040477_60-32425210350615,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002346_0,6565508,60.38055269427989,24.72723324461516,a24-72723324461516_60-38055269427989,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055f_0,9858513,64.07717261228761,24.51192459471159,a24-51192459471159_64-07717261228761,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001128_0,9858513,63.8977781323952,23.95339804953473,a23-95339804953473_63-8977781323952,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000998_0,12877777,60.67275058693796,26.76916311649944,a26-76916311649944_60-67275058693796,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000279_0,16602473,62.73543996621351,22.40339823415017,a22-40339823415017_62-73543996621351,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000086c_0,16602473,62.79212518949421,23.00035791778849,a23-00035791778849_62-79212518949421,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000148d_0,16602473,62.94232462991568,22.50488456784917,a22-50488456784917_62-94232462991568,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b79_0,16602473,62.64752159579592,22.44733525172219,a22-44733525172219_62-64752159579592,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024b2_0,16602473,62.71919821717515,22.39507900873327,a22-39507900873327_62-71919821717515,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000265d_0,16602473,62.99608622647808,22.31034696337255,a22-31034696337255_62-99608622647808,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000267d_0,16602473,62.74374539719361,22.57650485746284,a22-57650485746284_62-74374539719361,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000689_0,20307698,63.0643994968859,27.23805316458864,a27-23805316458864_63-0643994968859,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e77_0,24104912,60.45122014017565,22.1904580216244,a22-1904580216244_60-45122014017565,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000020f5_0,24104912,61.13757264195004,22.12444694592323,a22-12444694592323_61-13757264195004,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000022bc_0,24104912,61.02455469807574,21.68333427187212,a21-68333427187212_61-02455469807574,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000027c8_0,24104912,60.42507254067709,22.32226729844614,a22-32226729844614_60-42507254067709,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000144_0,35458811,61.57413730314032,25.8999547603478,a25-8999547603478_61-57413730314032,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a00_0,35458811,61.00475494990593,25.7231659473688,a25-7231659473688_61-00475494990593,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d4f_0,48900159,60.89825052024796,26.33228584270376,a26-33228584270376_60-89825052024796,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001b86_0,59665401,62.99050341125332,25.37307864487919,a25-37307864487919_62-99050341125332,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001c9b_0,59665401,63.15328379611891,24.28717298460685,a24-28717298460685_63-15328379611891,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000023f0_0,73715817,60.44331156158029,22.48663866926976,a22-48663866926976_60-44331156158029,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000211f_0,77908120,61.32805714479011,22.1050306647039,a22-1050306647039_61-32805714479011,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c4_0,80966106,64.12568027430959,28.42422656239906,a28-42422656239906_64-12568027430959,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000484_0,96378350,61.54331056559932,23.62722499465927,a23-62722499465927_61-54331056559932,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001987_0,96378350,61.18636418692861,24.45012011452158,a24-45012011452158_61-18636418692861,countries,6,FIN,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
