system:index,CellCode,area,country,stratum,.geo
00000000000000000045_3,74296835,3908283.3815546376,ESP,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_4,74296835,2931282.886417733,ESP,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_5,74296835,984074.9868883918,ESP,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_0,74404493,9548561034.638134,ESP,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_1,74404493,399241949.6468116,ESP,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_2,74404493,11543286.009899784,ESP,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_3,74404493,2708806.713063588,ESP,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_4,74404493,4321807.869264879,ESP,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_5,74404493,540592.3095326143,ESP,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_0,74473675,1191250.3140950226,DEU,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_1,74473675,143597.86564740946,DEU,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_0,74473675,4308029840.843413,NLD,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_1,74473675,1536459315.5904107,NLD,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_2,74473675,24304596.02680999,NLD,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_3,74473675,8630217.212594185,NLD,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_4,74473675,18513642.503539026,NLD,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_5,74473675,1596393.0542851167,NLD,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_0,74495039,6231336637.589417,ESP,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_1,74495039,933359688.9275858,ESP,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_2,74495039,3094349.1905762013,ESP,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_3,74495039,891374.5912822948,ESP,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_4,74495039,1103918.544788226,ESP,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_5,74495039,213131.49184417725,ESP,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_0,74495039,2418371748.768793,PRT,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_1,74495039,265258794.34343,PRT,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_2,74495039,1537720.2661775178,PRT,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_3,74495039,466327.24024161545,PRT,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_4,74495039,794673.501038585,PRT,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_5,74495039,70692.4259109497,PRT,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_0,74502695,4565739564.184311,TUR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_1,74502695,5185978071.837788,TUR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_2,74502695,63326416.959631525,TUR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_3,74502695,50022500.80189381,TUR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_4,74502695,58012618.063128695,TUR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_5,74502695,50309649.71178855,TUR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_0,74555563,674997205.318132,FRA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_1,74555563,326475650.39306194,FRA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_2,74555563,6363725.06991637,FRA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_3,74555563,1924761.872449718,FRA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_4,74555563,4041591.3625938566,FRA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_5,74555563,605362.1208073634,FRA,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_0,74765029,1557951182.9190505,CHE,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_1,74765029,834137839.1952854,CHE,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_2,74765029,5420838.05061855,CHE,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_3,74765029,3808971.739567595,CHE,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_4,74765029,3159281.7125711776,CHE,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a_5,74765029,1110980.4172549977,CHE,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_0,74765029,50005883.207521975,AUT,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_1,74765029,18345707.80822871,AUT,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_2,74765029,486171.97765894874,AUT,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_3,74765029,142626.14108396042,AUT,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_4,74765029,345457.2589822208,AUT,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000c_5,74765029,14410.693885803224,AUT,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_0,74765029,4842252183.713863,DEU,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_1,74765029,2084467507.2774515,DEU,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_2,74765029,13187085.582185902,DEU,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_3,74765029,7878566.233347904,DEU,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_4,74765029,10011021.987251071,DEU,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_5,74765029,4671312.469526164,DEU,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_0,7505244,2919279526.8344274,FRA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_1,7505244,69821835.70405668,FRA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_2,7505244,7930231.596789491,FRA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_3,7505244,1601060.383392334,FRA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_4,7505244,6286158.225210302,FRA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_5,7505244,5003.948265075684,FRA,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_0,7505244,411311737.51942825,ITA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_1,7505244,18848842.44105308,ITA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_2,7505244,1138340.1862028833,ITA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_3,7505244,230606.2636048261,ITA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_4,7505244,495744.73170665663,ITA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_0,75061728,4501998025.595934,POL,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_1,75061728,5209310527.340325,POL,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_2,75061728,34467221.020643376,POL,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_3,75061728,23497561.669296175,POL,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_4,75061728,24297482.955634467,POL,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_5,75061728,14270395.770226512,POL,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_0,75087717,3610649068.946935,NLD,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_1,75087717,1902817028.635056,NLD,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_2,75087717,43886319.11692984,NLD,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_3,75087717,32441024.54430892,NLD,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_4,75087717,44850244.00744637,NLD,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_5,75087717,5864618.482196254,NLD,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_0,75139992,6927823431.184915,TUR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_1,75139992,2957750981.119845,TUR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_2,75139992,23280652.132824045,TUR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_3,75139992,10646794.291200466,TUR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_4,75139992,16468997.228475384,TUR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_5,75139992,7592837.537387863,TUR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_0,75216070,2445275651.523188,GBR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_1,75216070,413019209.8838562,GBR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_2,75216070,2887371.8063162114,GBR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_3,75216070,1158745.1320192525,GBR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_4,75216070,2340631.3613739014,GBR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_5,75216070,645110.9114379883,GBR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_0,75279362,6754548317.111185,GBR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_1,75279362,713549645.3083628,GBR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_2,75279362,45830418.20127465,GBR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_3,75279362,12310975.391346533,GBR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_4,75279362,29546455.12205975,GBR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000df_5,75279362,1420615.3662279018,GBR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063_0,75279362,1045993796.4788486,IRL,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063_1,75279362,86879504.9953131,IRL,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063_2,75279362,5475112.963857942,IRL,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063_3,75279362,1008560.071655064,IRL,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063_4,75279362,3290034.907772319,IRL,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063_5,75279362,105458.84156036375,IRL,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_0,75299430,5423360516.467392,CZE,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_1,75299430,4459609063.004225,CZE,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_2,75299430,21372926.64795299,CZE,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_3,75299430,10515619.704358388,CZE,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_4,75299430,15030855.159180824,CZE,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_5,75299430,7872274.5864403825,CZE,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2_0,75299430,13557760.377015255,SVK,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2_1,75299430,630863.0276728312,SVK,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2_2,75299430,14225.342604633406,SVK,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2_3,75299430,1382.6969360949945,SVK,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2_4,75299430,1151.4059275010054,SVK,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_0,75366789,9331726684.162354,SWE,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_1,75366789,40248415.14524844,SWE,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_2,75366789,3613514.8160251095,SWE,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_3,75366789,539030.4965283861,SWE,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_4,75366789,1927703.136424704,SWE,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_5,75366789,1501.0649948120115,SWE,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_0,75418565,6782899630.917892,NOR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_1,75418565,79145143.11115488,NOR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_2,75418565,2962988.075815717,NOR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_3,75418565,1083922.3609049777,NOR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_4,75418565,2104827.2560065174,NOR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_5,75418565,88368.57805035161,NOR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_0,75698563,5282283774.351456,POL,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_1,75698563,4430849062.909788,POL,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_2,75698563,37785284.29326453,POL,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_3,75698563,28088551.33027275,POL,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_4,75698563,35879464.72697951,POL,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_5,75698563,20541507.352095388,POL,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_0,75807297,3663791642.588012,DEU,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_1,75807297,5264506814.089742,DEU,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_2,75807297,23782775.74755324,DEU,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_3,75807297,22831442.829177707,DEU,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_4,75807297,17143280.932441175,DEU,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_5,75807297,14708307.743536916,DEU,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_0,75807297,596787640.144109,NLD,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_1,75807297,324734971.1516781,NLD,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_2,75807297,5957766.557416819,NLD,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_3,75807297,3011428.2952504777,NLD,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_4,75807297,4203540.790170558,NLD,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_5,75807297,599912.8975820803,NLD,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082_0,75849641,7166682962.168951,LVA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082_1,75849641,1209767742.2210202,LVA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082_2,75849641,5161499.660229941,LVA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082_3,75849641,1407526.4462732652,LVA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082_4,75849641,2538594.4743022844,LVA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082_5,75849641,188129.7543046839,LVA,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_0,75937426,9333676052.435827,PRT,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_1,75937426,537249540.0106323,PRT,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_2,75937426,41268144.87577568,PRT,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_3,75937426,6262655.928235941,PRT,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_4,75937426,19754014.659706984,PRT,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_5,75937426,892949.4714420394,PRT,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_0,7597522,289804866.87971646,GRC,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_1,7597522,2137771.1870431043,GRC,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_2,7597522,666768.517473348,GRC,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_3,7597522,66715.048884403,GRC,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_4,7597522,323849.1092376709,GRC,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043_5,7597522,6494.917518615723,GRC,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_0,75990864,5087426302.916018,FRA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_1,75990864,4804778795.465809,FRA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_2,75990864,20024770.050526097,FRA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_3,75990864,9734740.801763766,FRA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_4,75990864,10220642.328055289,FRA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_5,75990864,3212737.5562363868,FRA,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_0,76090426,2886273245.6741304,DEU,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_1,76090426,3232407446.4879947,DEU,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_2,76090426,9060169.260111133,DEU,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_3,76090426,3898889.9933882174,DEU,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_4,76090426,5113340.913497207,DEU,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_5,76090426,999164.5763702393,DEU,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_0,76090426,12862966.560929315,POL,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_1,76090426,3483517.5920257266,POL,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_2,76090426,126191.13140145096,POL,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_3,76090426,32250.725696010213,POL,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_4,76090426,156479.13612075505,POL,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_5,76090426,2594.563735961914,POL,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_0,76207271,9210047731.922949,ESP,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_1,76207271,756581826.6819369,ESP,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_2,76207271,3891906.2359121586,ESP,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_3,76207271,1338524.967106808,ESP,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_4,76207271,1551554.1799631156,ESP,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_5,76207271,200569.41706692564,ESP,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_0,76341328,7480401119.457078,TUR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_1,76341328,2350914269.790093,TUR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_2,76341328,25775066.46931305,TUR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_3,76341328,11129039.403156864,TUR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_4,76341328,14187054.807234611,TUR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d9_5,76341328,10682309.855499536,TUR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_0,76441581,974478552.020704,PRT,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_1,76441581,219078464.9248204,PRT,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_2,76441581,11773314.270646248,PRT,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_3,76441581,3375531.366563864,PRT,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_4,76441581,5797594.377393476,PRT,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_5,76441581,617951.6357999316,PRT,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_0,76530450,9197887534.758358,SWE,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_1,76530450,76734831.99657197,SWE,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_2,76530450,3267395.3783113365,SWE,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_3,76530450,447721.3490085377,SWE,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_4,76530450,1686500.518330922,SWE,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_5,76530450,16212.58528137207,SWE,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_0,76575921,120732172.22783355,ESP,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_1,76575921,12069421.70874972,ESP,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_2,76575921,2120941.086571428,ESP,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_3,76575921,269808.49094465666,ESP,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_4,76575921,771078.1109604181,ESP,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_5,76575921,28908.781547546387,ESP,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_0,76621890,3981744587.6285896,DEU,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_1,76621890,2746372812.074461,DEU,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_2,76621890,23083497.721351113,DEU,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_3,76621890,12730229.138488024,DEU,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_4,76621890,18419356.79192119,DEU,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_5,76621890,7200894.488065922,DEU,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_0,76621890,796023548.8091481,NLD,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_1,76621890,1215752671.0613377,NLD,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_2,76621890,8096188.949453375,NLD,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_3,76621890,5203287.280142033,NLD,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_4,76621890,6485743.680429347,NLD,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_5,76621890,2050103.7060012815,NLD,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_0,76708776,7603212377.093987,ITA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_1,76708776,1488572024.5711098,ITA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_2,76708776,15090597.55701228,ITA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_3,76708776,4112812.586149387,ITA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_4,76708776,5800625.476826985,ITA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_5,76708776,891173.9562640322,ITA,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_0,76763284,2165336487.776753,NOR,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_1,76763284,245627876.25053948,NOR,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_2,76763284,3114265.66471046,NOR,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_3,76763284,1110506.200390146,NOR,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_4,76763284,2056717.6990297504,NOR,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_5,76763284,239401.7814556945,NOR,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_0,76763284,6151197035.748079,SWE,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_1,76763284,207726722.4308365,SWE,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_2,76763284,6598860.251171875,SWE,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_3,76763284,1027404.8699237,SWE,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_4,76763284,4647680.08996995,SWE,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_5,76763284,112227.33580459892,SWE,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_0,76776361,1932400180.9026685,FRA,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_1,76776361,1053150903.0357126,FRA,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_2,76776361,12104787.766917812,FRA,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_3,76776361,4620206.464174727,FRA,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_4,76776361,7202570.720584945,FRA,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_5,76776361,1654550.2076943489,FRA,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063_0,76795773,8755856334.749363,IRL,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
