system:index,CellCode,area,stratum,type,.geo
2_0,47134475,4279564.749911618,793,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,47134475,241068.53999328613,800,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,47398021,1795447965.3562615,735,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,47398021,3169937.0554226446,735,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,47407347,9903189269.395851,664,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,47407347,41419831.63522144,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,47407347,43954339.51617336,664,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,47407347,91208.1442232618,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,47523976,9633744481.763657,679,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,47523976,15265472.709483456,679,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,47562079,3837310243.933605,662,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,47562079,6112602317.598735,791,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,47562079,25367240.141918704,662,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,47562079,32269334.02247449,791,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,47679333,2512828185.8962297,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,47679333,6310380569.255475,780,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,47679333,50318.36766052246,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,47679333,72245.899658203125,780,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,47746111,4127492193.2963448,785,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,47746111,5702685495.145703,801,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,47746111,4854736.93870326,785,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,47746111,2118128.4482283946,801,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,47886492,9875612309.328026,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,47886492,27688982.459529713,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,48166832,9953896552.87327,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,48166832,26715936.836244263,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,48234817,3977888635.6830335,792,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,48234817,4125743278.521106,793,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,48234817,1872369669.1150773,800,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,48234817,663561.8998570162,792,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,48234817,699049.0659561157,793,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,48234817,126899.5976638794,800,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,4827218,264451754.95290905,787,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,4827218,176056.95972442627,787,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,48645653,9865038297.782314,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,48645653,16348296.407499785,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,48752521,6341090471.935066,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,48752521,3410516095.5124273,689,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,48752521,17878742.86535827,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,48752521,3253501.2808310417,689,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,48791497,6207201726.800082,688,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,48791497,3494081807.726333,727,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,48791497,13762921.768583948,688,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,48791497,4688831.933128357,727,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,48866534,9888092500.766869,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,48866534,24598692.332848407,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,48900159,7789567778.608836,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,48900159,5213454.2988114,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,48980126,193694491.34909332,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,48980126,9745324296.462498,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,48980126,386422.39758809406,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,48980126,18828591.478567712,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,49034454,9259834166.122656,674,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,49034454,706375437.7569141,692,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,49034454,17125153.41071906,674,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,49034454,438450.88023376465,692,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,49072966,62710531.72737344,806,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,49072966,177237.67154693604,806,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,49193684,60218854.29067528,792,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,49193684,9047939766.68793,793,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,49193684,838589252.8499677,805,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,49193684,16010.73850250244,792,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,49193684,5414590.1155397305,793,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,49193684,1626013.4344577263,805,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,49226925,9869007255.864077,674,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,49226925,32264814.630483795,674,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,49326203,9925136324.403774,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,49326203,23500358.77377804,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,49346835,121501028.5622188,672,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,49346835,39319.74904632568,672,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,49387817,111150070.22034626,795,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,49387817,482453.4790030984,795,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,49524486,431851198.915272,799,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,49524486,1474611.4694569905,799,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,49528598,7168115939.13595,793,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,49528598,2801528265.625614,800,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,49528598,3371690.428979163,793,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,49528598,1225453.5840072632,800,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,4954641,4331554274.567205,665,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,4954641,34255249.82556045,665,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,49639880,612817929.5587854,675,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,49639880,46170803.253716104,794,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,49639880,1724907.8806258857,675,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,49639880,645455.7382139318,794,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,49649186,3810807406.0624127,646,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,49649186,2645352414.139861,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,49649186,3453363875.806248,692,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,49649186,10873481.906780409,646,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,49649186,11339300.980954908,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,49649186,3813841.114901344,692,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,49784765,5970122466.718804,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,49784765,3804200701.69924,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,49784765,11904778.583286809,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,49784765,10192829.91180731,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,49898430,32017730.109302603,806,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,49898430,149448.65125274658,806,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,50201150,182783147.50133717,664,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,50201150,396975.16275787354,664,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,5023080,470667888.7919284,799,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,5023080,1144559.4998887903,799,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,50575082,36040617.36882905,672,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,50575082,800.6250305175781,672,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,50586505,2083921270.021023,793,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,50586505,6319859304.7105255,805,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,50586505,1965662.861879446,793,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,50586505,11723313.473739116,805,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,50646333,2529271586.709998,651,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,50646333,6494042987.260365,663,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,50646333,11347552.781855952,651,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,50646333,35556954.66622608,663,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,50650968,24025667.498346463,647,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,50650968,9195968741.92571,679,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,50650968,230645.86170396992,647,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,50650968,10262565.545917643,679,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,50653229,99098338.03010906,708,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,50653229,8576665467.781743,780,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,50653229,2528983.1389927585,780,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,50655155,9970605032.255863,735,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,50655155,1320539.8281707764,735,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,50721685,3903503854.798228,651,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,50721685,87630979.38436598,672,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,50721685,1649136.2380722044,651,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,50721685,13696.514465332031,672,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,50790556,8174386.416865321,0,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,50790556,261457194.09350437,711,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,50790556,42990.705388865754,711,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,50923627,551802370.2903595,806,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,50923627,526911.8829737644,806,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,50928099,88401780.1872686,646,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,50928099,7530296201.043738,660,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,50928099,2322257035.227188,794,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,50928099,137043.63961800968,646,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,50928099,2474148.454218247,660,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,50928099,3418840.521282989,794,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,50958080,9893729964.345549,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,50958080,62760218.96695461,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,50977298,3599865683.147107,711,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,50977298,213225.10544586185,711,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,51014540,4570762432.9717045,647,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,51014540,93579980.23351727,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,51014540,15639342.1271327,647,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,51014540,369179.324180603,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,51015147,4193471920.142687,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,51015147,2043833.4568322576,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,51031881,9863192649.487082,735,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,51031881,7089900.612846076,735,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,51041579,1074942986.6808643,651,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,51041579,3254596.687142795,651,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,51053823,1783023139.2300756,711,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,51053823,14411.263397216797,711,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,51086552,9590790817.691254,679,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,51086552,1553711.381791029,679,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,51127036,9197874073.040691,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,51127036,1917294.5985013477,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,51248284,9140774580.848972,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,51248284,3139394.579215465,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,51458399,5988533638.625107,651,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,51458399,21544994.384636883,651,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,51550361,4423575872.36225,792,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,51550361,5558830698.121297,793,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,51550361,551820.904586792,792,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,51550361,1257187.0410596062,793,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,51551236,8676229855.515648,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,51551236,1119262666.3501325,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,51551236,18032699.82526918,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,51551236,848400.9269256592,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,51856927,3953283885.922209,780,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,51856927,600397.152420044,780,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,51875967,9615936319.647429,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,51875967,153485420.15012807,679,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,51875967,6201671.349205825,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,51875967,1163833.5772359213,679,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,51894523,405728616.6663329,708,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,51894523,483234.6256790161,708,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,52042603,121312006.52140962,661,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,52042603,9407660046.32516,735,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,52042603,37296.10828333836,661,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,52042603,9191823.821439289,735,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,52107334,9869722841.460342,727,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,52107334,10010128.817693911,727,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,52241763,4952875556.533039,665,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,52241763,2590709263.7347846,703,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,52241763,15450150.30094724,665,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,52241763,3560050.2454433665,703,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,52344968,7598932972.766494,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,52344968,2363268948.4314933,679,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,52344968,5192105.172835197,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,52344968,2132743.92055682,679,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,52509687,8166322830.887234,647,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,52509687,1511385550.3351068,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,52509687,27157450.154457662,647,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,52509687,4464213.595566993,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,52643881,9721224562.508465,735,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,52643881,17252058.388882026,735,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,52652882,2810385435.3848534,774,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,52652882,3793497585.537658,780,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,52652882,22012.46472930908,774,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,52652882,319130.79570007324,780,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,52768035,85901412.27156879,646,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,52768035,4644089486.719872,665,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,52768035,739558181.239439,785,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3,52768035,1966071222.0788205,786,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,52768035,232103.76926302444,646,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,52768035,48657776.79673369,665,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,52768035,14787459.55015564,785,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3,52768035,40342497.5617017,786,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,5294979,6899466417.630827,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,5294979,8985249.870033264,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,52983081,1622903860.291993,0,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,52983081,8108896878.091642,711,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,52983081,38528.77709197998,711,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,53063916,2603107071.287569,789,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,53063916,5222173.3193584075,789,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,53076189,5483624001.777854,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,53076189,4439829335.706397,679,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,53076189,4931751.8815397965,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,53076189,2757992.515055548,679,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,53157318,49117738.260219105,799,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,53157318,163125.37492493275,799,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,53168593,4258920561.033725,651,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,53168593,2190447875.580939,672,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,53168593,13644430.108036894,651,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,53168593,7625370.281058488,672,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,53200302,949189583.1440892,647,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,53200302,511543644.5958697,664,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,53200302,2069507.3948951273,647,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,53200302,1092375.1826400757,664,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,53238145,7121063453.375602,664,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,53238145,2829840473.661425,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,53238145,14180648.387635505,664,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,53238145,5210345.168124839,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,53282635,595783182.2666984,787,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,53282635,3119182.0528519275,787,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,5342076,9432146001.953545,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,5342076,1958768.568361978,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,53457524,9821182722.30104,646,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,53457524,24768052.9325794,646,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,53488417,234471226.73532003,785,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,53488417,4997317963.229705,794,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,53488417,305773585.10234827,801,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,53488417,782802.2922054515,785,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,53488417,7362977.27548897,794,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,53488417,212591.7005148495,801,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,53569652,9217038340.186928,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,53569652,3323231.1790925567,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,538496,9018797924.486418,686,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,538496,952776072.4976164,799,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,538496,10721700.689227715,686,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,538496,2261451.419273855,799,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,53854585,9951049153.570614,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,53854585,4916952.473929282,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,53931629,576379817.9045565,679,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,53931629,2211921.1740967697,679,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,54068767,2430193016.8100224,647,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,54068767,84064477.61720285,654,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,54068767,7158601464.915911,664,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,54068767,1848320.9694572897,647,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,54068767,35778.93865966797,654,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,54068767,6321830.181587638,664,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,54113181,6685183351.429838,663,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,54113181,34872234.47877634,663,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,54268820,8527225935.993433,727,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,54268820,13906150.159181155,727,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,54441493,2937470756.9303403,665,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,54441493,41334208.07887041,703,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,54441493,11890017.044878552,665,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,54441493,12609.82479095459,703,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,54651505,8904485306.46452,717,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,54651505,3147718.7222091677,717,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,54683569,9910299989.069576,793,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,54683569,11914386.897029024,805,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,54683569,4014135.8984738216,793,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,54777941,959669421.3942388,652,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,54777941,8506889501.207085,703,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,54777941,474510986.8100073,725,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,54777941,924069.6111660828,652,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,54777941,10334615.532565486,703,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,54777941,539078.7396697998,725,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,5482152,8079516814.362863,651,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,5482152,404186627.4517612,663,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,5482152,26249781.228618126,651,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,5482152,1979643.7379330504,663,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,5483748,2831006965.43686,651,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,5483748,6885443423.677706,663,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,5483748,11704384.91072262,651,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,5483748,38939280.04165464,663,loss,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,54839936,6534262794.883541,735,allLand,"{""type"":""MultiPoint"",""coordinates"":[]}"
