selectedName,sessionID,REFID,INDEX,verification,baseline_land_use,change_type,change_type_2,confidence,timespent,notes,starred,PLOTID
claudia_vallentin,1740128912166,a14-3231802597412_46-26614816972087,5,yes,cropland,Commerce and Services,NA,very certain,86.912,NA,FALSE,a14-3231802597412_46-26614816972087
claudia_vallentin,1740128912166,a22-95000988327452_41-99541919742486,6,no,grassland/wetland,NA,NA,very certain,39.398,NA,FALSE,a22-95000988327452_41-99541919742486
claudia_vallentin,1740128912166,a-21-58333415007087_65-55601637136178,7,no,grassland/wetland,NA,NA,very certain,31.353,NA,FALSE,a-21-58333415007087_65-55601637136178
antonio_delgado,1740129268627,a26-07081268739913_55-53879116527574,0,no,forest,NA,NA,very certain,48.776,NA,FALSE,a26-07081268739913_55-53879116527574
claudia_vallentin,1740128912166,a22-0554485500551_44-56416057737359,8,no,forest,NA,NA,very certain,38.897,NA,FALSE,a22-0554485500551_44-56416057737359
antonio_delgado,1740129268627,a24-64127564736696_54-61402461016327,1,no,cropland,NA,NA,very certain,32.225,NA,FALSE,a24-64127564736696_54-61402461016327
claudia_vallentin,1740128912166,a16-93906565040128_48-00972717318356,9,yes,cropland,Residential,NA,very certain,53.983,NA,FALSE,a16-93906565040128_48-00972717318356
antonio_delgado,1740129268627,a-1-99489138082088_53-34026929369058,2,no,built,NA,NA,very certain,52.943,NA,FALSE,a-1-99489138082088_53-34026929369058
antonio_delgado,1740129268627,a12-05840025318176_52-79749122265806,3,no,cropland,NA,NA,very certain,24.795,NA,FALSE,a12-05840025318176_52-79749122265806
claudia_vallentin,1740128912166,a17-89271011827387_59-08573664862632,10,yes,forest,Uncertain,NA,moderately certain,81.695,NA,FALSE,a17-89271011827387_59-08573664862632
antonio_delgado,1740129268627,a26-55995702928186_47-16161494856312,4,no,built,NA,NA,very certain,44.693,NA,FALSE,a26-55995702928186_47-16161494856312
antonio_delgado,1740129268627,a7-43094075127606_62-52938077366625,6,no,grassland/wetland,NA,NA,very certain,34.021,NA,FALSE,a7-43094075127606_62-52938077366625
antonio_delgado,1740129268627,a21-87215010398321_37-70815379069322,7,no,built,NA,NA,very certain,36.519,NA,FALSE,a21-87215010398321_37-70815379069322
claudia_vallentin,1740128912166,a28-26575464396635_65-29297362449759,11,no,forest,NA,NA,very certain,137.315,NA,FALSE,a28-26575464396635_65-29297362449759
antonio_delgado,1740129268627,a21-98778127839892_37-20565475087059,8,no,cropland,NA,NA,very certain,42.27,NA,FALSE,a21-98778127839892_37-20565475087059
antonio_delgado,1740129268627,a25-06461763082528_56-72022638089607,9,no,forest,NA,NA,very certain,24.463,NA,FALSE,a25-06461763082528_56-72022638089607
claudia_vallentin,1740128912166,a23-65326055965814_54-11483441943422,12,no,grassland/wetland,NA,NA,moderately certain,51.159,NA,FALSE,a23-65326055965814_54-11483441943422
antonio_delgado,1740129268627,a-9-94143362169212_52-01932833825217,10,no,shrubland,NA,NA,very certain,51.616,NA,FALSE,a-9-94143362169212_52-01932833825217
claudia_vallentin,1740128912166,a-20-39638589812525_63-85426603923352,13,no,grassland/wetland,NA,NA,moderately certain,44.591,NA,FALSE,a-20-39638589812525_63-85426603923352
antonio_delgado,1740129268627,a-22-02276877049736_64-40917512838641,11,yes,cropland,Uncertain,NA,very certain,32.915,NA,FALSE,a-22-02276877049736_64-40917512838641
claudia_vallentin,1740128912166,a21-55301802613052_48-86727343005997,14,no,forest,NA,NA,very certain,50.256,NA,FALSE,a21-55301802613052_48-86727343005997
antonio_delgado,1740129268627,a24-90004123721869_59-32587088673466,12,yes,shrubland,Uncertain,NA,moderately certain,84.495,NA,FALSE,a24-90004123721869_59-32587088673466
claudia_vallentin,1740128912166,a-3-74654083967065_38-61768642792227,15,no,shrubland,NA,NA,very certain,99.183,NA,FALSE,a-3-74654083967065_38-61768642792227
claudia_vallentin,1740128912166,a4-25766852437905_50-81592123369637,16,no,uncertain,NA,NA,very certain,36.225,NA,FALSE,a4-25766852437905_50-81592123369637
antonio_delgado,1740129268627,a-8-83819160958136_39-24913242202278,14,yes,cropland,Agriculture,NA,very certain,39.699,NA,FALSE,a-8-83819160958136_39-24913242202278
claudia_vallentin,1740128912166,a18-74494197739367_50-89352279286056,17,no,built,NA,NA,very certain,49.834,NA,FALSE,a18-74494197739367_50-89352279286056
claudia_vallentin,1740128912166,a17-56319832821974_51-82435246897391,18,no,cropland,NA,NA,very certain,30.237,NA,FALSE,a17-56319832821974_51-82435246897391
antonio_delgado,1740129268627,a23-07826928823805_36-2612025964698,15,no,built,NA,NA,moderately certain,116.247,NA,FALSE,a23-07826928823805_36-2612025964698
claudia_vallentin,1740128912166,a17-29227222435492_48-61016045737694,19,no,forest,NA,NA,very certain,102.313,NA,FALSE,a17-29227222435492_48-61016045737694
antonio_delgado,1740129268627,a19-53143304784352_65-75632837168939,16,no,forest,NA,NA,very certain,158.229,NA,FALSE,a19-53143304784352_65-75632837168939
antonio_delgado,1740129268627,a-4-61861930383568_55-22082862815596,17,no,cropland,NA,NA,very certain,85.133,NA,FALSE,a-4-61861930383568_55-22082862815596
claudia_vallentin,1740128912166,a2-9021197037363_46-35385974803057,20,no,cropland,NA,NA,very certain,217.594,NA,FALSE,a2-9021197037363_46-35385974803057
antonio_delgado,1740129268627,a21-99358464026948_55-11661438951622,18,no,forest,NA,NA,very certain,39.763,NA,FALSE,a21-99358464026948_55-11661438951622
claudia_vallentin,1740128912166,a22-14687785409981_60-87352481176906,22,no,cropland,NA,NA,very certain,39.283,NA,FALSE,a22-14687785409981_60-87352481176906
antonio_delgado,1740129268627,a22-87570149808997_55-78916149966641,19,no,forest,NA,NA,very certain,57.034,NA,FALSE,a22-87570149808997_55-78916149966641
cemre_demircioglu,1740130022379,a26-40155403858731_56-84358305310728,1,no,cropland,NA,NA,very certain,127.472,NA,FALSE,a26-40155403858731_56-84358305310728
claudia_vallentin,1740128912166,a18-36183971872421_47-40889145172898,23,no,forest,NA,NA,very certain,48.828,NA,FALSE,a18-36183971872421_47-40889145172898
antonio_delgado,1740129268627,a15-67987161833795_46-59389863695586,20,no,built,NA,NA,very certain,70.622,NA,FALSE,a15-67987161833795_46-59389863695586
claudia_vallentin,1740128912166,a19-33502096356547_49-04844497400947,24,no,grassland/wetland,NA,NA,very certain,42.71,NA,FALSE,a19-33502096356547_49-04844497400947
cemre_demircioglu,1740130022379,a-22-23011989701631_66-25041067174456,2,no,grassland/wetland,NA,NA,very certain,74.806,NA,FALSE,a-22-23011989701631_66-25041067174456
claudia_vallentin,1740128912166,a15-21131174472319_45-84709356571602,25,no,grassland/wetland,NA,NA,very certain,43.051,NA,FALSE,a15-21131174472319_45-84709356571602
antonio_delgado,1740129268627,a5-69338779131594_51-33463759702816,22,no,built,NA,NA,moderately certain,54.535,NA,FALSE,a5-69338779131594_51-33463759702816
claudia_vallentin,1740128912166,a18-5970180507459_49-87168924121598,26,yes,grassland/wetland,Residential,NA,very certain,93.861,NA,FALSE,a18-5970180507459_49-87168924121598
antonio_delgado,1740129268627,a21-86743092402196_55-9444645366206,24,yes,cropland,Uncertain,NA,moderately certain,58.782,NA,FALSE,a21-86743092402196_55-9444645366206
antonio_delgado,1740129268627,a24-22054622479856_57-1030663764172,25,no,built,NA,NA,moderately certain,31.807,NA,FALSE,a24-22054622479856_57-1030663764172
claudia_vallentin,1740128912166,a8-97602780621575_56-65113110593865,28,no,grassland/wetland,NA,NA,very certain,99.895,NA,FALSE,a8-97602780621575_56-65113110593865
claudia_vallentin,1740128912166,a25-03321678559004_47-17985213306956,29,no,forest,NA,NA,very certain,66.776,NA,FALSE,a25-03321678559004_47-17985213306956
cemre_demircioglu,1740130022379,a16-51983039317514_49-34593560760792,3,no,built,NA,NA,very certain,378.012,%50 field / %50 road in the red square. But no changes between 2018-2023,FALSE,a16-51983039317514_49-34593560760792
antonio_delgado,1740129268627,a-7-28903751931304_54-52944785450473,26,yes,cropland,Residential,NA,very certain,136.314,NA,FALSE,a-7-28903751931304_54-52944785450473
antonio_delgado,1740129268627,a14-73979056532671_46-18163127841893,27,yes,cropland,Uncertain,NA,very certain,72.021,NA,FALSE,a14-73979056532671_46-18163127841893
antonio_delgado,1740129268627,a18-12505046970254_49-83958916519407,28,no,grassland/wetland,NA,NA,very certain,30.481,NA,FALSE,a18-12505046970254_49-83958916519407
claudia_vallentin,1740128912166,a25-20230173016954_36-99121695767117,30,no,uncertain,NA,NA,very certain,135.475,NA,FALSE,a25-20230173016954_36-99121695767117
cemre_demircioglu,1740130022379,a26-72368572192316_64-29300569417649,4,yes,forest,Uncertain,NA,very certain,164.252,NA,FALSE,a26-72368572192316_64-29300569417649
antonio_delgado,1740129268627,a4-04567597331555_51-2352266135028,29,no,cropland,NA,NA,very certain,74.576,NA,FALSE,a4-04567597331555_51-2352266135028
claudia_vallentin,1740128912166,a15-16345118475433_58-36326165992747,31,no,cropland,NA,NA,very certain,61.485,NA,FALSE,a15-16345118475433_58-36326165992747
antonio_delgado,1740129268627,a24-79672366049169_45-68292237255773,30,no,forest,NA,NA,very certain,29.637,NA,FALSE,a24-79672366049169_45-68292237255773
antonio_delgado,1740129268627,a13-3531511855285_47-00236225849031,31,no,bareland,NA,NA,very certain,34.425,NA,FALSE,a13-3531511855285_47-00236225849031
cemre_demircioglu,1740130022379,a20-72653226442668_54-03365483924087,5,no,cropland,NA,NA,very certain,125.778,NA,FALSE,a20-72653226442668_54-03365483924087
claudia_vallentin,1740128912166,a0-62465362105103_41-69057096571489,32,no,bareland,NA,NA,very certain,104.955,NA,FALSE,a0-62465362105103_41-69057096571489
antonio_delgado,1740129268627,a16-69431270458528_48-85799271574671,33,no,cropland,NA,NA,very certain,25.669,NA,FALSE,a16-69431270458528_48-85799271574671
claudia_vallentin,1740128912166,a3-15337087006862_39-37887869766342,33,no,bareland,NA,NA,very certain,91.586,NA,FALSE,a3-15337087006862_39-37887869766342
antonio_delgado,1740129268627,a5-35116484592568_44-00789631962915,34,yes,cropland,Residential,Uncertain,moderately certain,93.537,NA,FALSE,a5-35116484592568_44-00789631962915
claudia_vallentin,1740128912166,a11-45825125720776_43-92395557185947,34,no,cropland,NA,NA,very certain,43.146,NA,FALSE,a11-45825125720776_43-92395557185947
antonio_delgado,1740129268627,a6-06966815870893_60-44629961843827,35,no,bareland,NA,NA,very certain,41.985,NA,FALSE,a6-06966815870893_60-44629961843827
cemre_demircioglu,1740130022379,a8-47246155431793_55-84745226277818,6,no,forest,NA,NA,very certain,215.275,NA,FALSE,a8-47246155431793_55-84745226277818
claudia_vallentin,1740128912166,a15-58742508312697_56-27301722229219,35,no,cropland,NA,NA,very certain,87.231,NA,FALSE,a15-58742508312697_56-27301722229219
antonio_delgado,1740129268627,a-6-69358370062325_53-68958224945457,36,no,cropland,NA,NA,very certain,82.681,NA,FALSE,a-6-69358370062325_53-68958224945457
claudia_vallentin,1740128912166,a11-88616016782742_52-68625233143361,36,no,forest,NA,NA,very certain,57.132,NA,FALSE,a11-88616016782742_52-68625233143361
claudia_vallentin,1740128912166,a23-78955967675826_66-52414569437829,37,no,forest,NA,NA,very certain,81.16,NA,FALSE,a23-78955967675826_66-52414569437829
antonio_delgado,1740129268627,a41-6540439789091_38-54236022963327,37,yes,shrubland,Uncertain,NA,very certain,189.84,NA,FALSE,a41-6540439789091_38-54236022963327
claudia_vallentin,1740128912166,a20-8557883167904_40-01456149872792,38,no,forest,NA,NA,very certain,100.788,NA,FALSE,a20-8557883167904_40-01456149872792
antonio_delgado,1740129268627,a21-99804990730376_62-09376970994591,38,no,built,NA,NA,very certain,58.463,NA,FALSE,a21-99804990730376_62-09376970994591
claudia_vallentin,1740128912166,a13-07105788450714_43-15409617151421,39,no,cropland,NA,NA,very certain,60.918,NA,FALSE,a13-07105788450714_43-15409617151421
antonio_delgado,1740129268627,a24-71687884028941_42-89112633878905,39,no,built,NA,NA,very certain,51.258,NA,FALSE,a24-71687884028941_42-89112633878905
antonio_delgado,1740129268627,a-7-5312982475886_37-60906741367448,40,yes,cropland,Uncertain,NA,very certain,45.222,NA,FALSE,a-7-5312982475886_37-60906741367448
antonio_delgado,1740129268627,a26-59357833609407_58-30731151459388,41,no,forest,NA,NA,moderately certain,67.075,NA,FALSE,a26-59357833609407_58-30731151459388
antonio_delgado,1740129268627,a13-56161294098982_58-1477375997279,42,yes,cropland,Uncertain,NA,very certain,44.065,NA,FALSE,a13-56161294098982_58-1477375997279
claudia_vallentin,1740128912166,a10-23707066743372_46-82815051703317,40,no,bareland,NA,NA,very certain,650.592,NA,FALSE,a10-23707066743372_46-82815051703317
claudia_vallentin,1740128912166,a11-79868142294204_55-25088845979937,42,no,grassland/wetland,NA,NA,very certain,65.089,NA,FALSE,a11-79868142294204_55-25088845979937
antonio_delgado,1740129268627,a16-68063008966355_46-42339892057128,43,no,forest,NA,NA,very certain,583.643,NA,FALSE,a16-68063008966355_46-42339892057128
antonio_delgado,1740129268627,a24-17500880841883_60-23337731126729,44,yes,cropland,Uncertain,NA,very certain,81.478,NA,FALSE,a24-17500880841883_60-23337731126729
claudia_vallentin,1740128912166,a10-31314728715193_45-08671375463381,43,no,built,NA,NA,very certain,130.39,NA,FALSE,a10-31314728715193_45-08671375463381
claudia_vallentin,1740128912166,a22-15729970458172_48-0781306955403,44,no,forest,NA,NA,moderately certain,32.145,NA,FALSE,a22-15729970458172_48-0781306955403
claudia_vallentin,1740128912166,a35-16448066543744_39-79245719270883,45,no,built,NA,NA,moderately certain,179.439,NA,FALSE,a35-16448066543744_39-79245719270883
claudia_vallentin,1740128912166,a18-09885699828747_54-48366788399328,46,no,forest,NA,NA,very certain,50.736,NA,FALSE,a18-09885699828747_54-48366788399328
claudia_vallentin,1740128912166,a2-25668584775496_43-33782581307063,47,no,cropland,NA,NA,very certain,38.797,NA,FALSE,a2-25668584775496_43-33782581307063
antonio_delgado,1740129268627,a10-97842634366934_45-6565263357045,45,no,forest,NA,NA,very certain,480.068,NA,FALSE,a10-97842634366934_45-6565263357045
antonio_delgado,1740129268627,a28-90949632260256_67-04991825226789,46,no,forest,NA,NA,very certain,38.874,NA,FALSE,a28-90949632260256_67-04991825226789
antonio_delgado,1740129268627,a-6-79822572409494_52-34450939283123,47,no,built,NA,NA,very certain,41.357,NA,FALSE,a-6-79822572409494_52-34450939283123
antonio_delgado,1740129268627,a38-90142102482327_37-3691977372096,48,yes,cropland,Uncertain,NA,very certain,1439.383,NA,FALSE,a38-90142102482327_37-3691977372096
antonio_delgado,1740129268627,a-6-56229362056418_53-29396283038558,49,no,cropland,NA,NA,moderately certain,302.555,NA,FALSE,a-6-56229362056418_53-29396283038558
antonio_delgado,1740129268627,a21-42494870049343_48-68561021487365,50,yes,cropland,NA,NA,very certain,32.581,NA,FALSE,a21-42494870049343_48-68561021487365
benedetta_pagni,1740136729240,a3-25889354927209_50-7160729199498,0,no,grassland/wetland,NA,NA,very certain,2863.016,NA,FALSE,a3-25889354927209_50-7160729199498
benedetta_pagni,1740136729240,a17-21756455988202_49-30268356563079,1,yes,grassland/wetland,"Transport, Communication Networks, and Logistics",NA,moderately certain,50.942,NA,FALSE,a17-21756455988202_49-30268356563079
benedetta_pagni,1740136729240,a14-90198581909847_46-54481380377602,2,yes,bareland,Industry and Manufacturing,NA,moderately certain,341.782,IVG - metal finisher,FALSE,a14-90198581909847_46-54481380377602
benedetta_pagni,1740136729240,a4-62481871544808_52-17213247803728,3,no,cropland,NA,NA,very certain,60.306,NA,FALSE,a4-62481871544808_52-17213247803728
benedetta_pagni,1740136729240,a33-24170433595688_37-52167018848945,4,no,cropland,NA,NA,moderately certain,41.189,NA,FALSE,a33-24170433595688_37-52167018848945
benedetta_pagni,1740136729240,a4-65628267750118_50-65578559137612,5,no,cropland,NA,NA,very certain,32.209,NA,FALSE,a4-65628267750118_50-65578559137612
benedetta_pagni,1740136729240,a16-13317488186389_46-97079507284426,6,no,grassland/wetland,NA,NA,very certain,123.976,NA,FALSE,a16-13317488186389_46-97079507284426
benedetta_pagni,1740136729240,a5-74879995787054_53-05274428514085,7,no,cropland,NA,NA,very certain,38.946,NA,FALSE,a5-74879995787054_53-05274428514085
benedetta_pagni,1740136729240,a21-7621470480203_57-17097693424235,8,no,forest,NA,NA,very certain,47.679,NA,FALSE,a21-7621470480203_57-17097693424235
benedetta_pagni,1740136729240,a17-33025740159505_50-52564352149643,9,no,cropland,NA,NA,very certain,77.319,NA,FALSE,a17-33025740159505_50-52564352149643
benedetta_pagni,1740136729240,a23-59297216838138_42-2902537936003,10,no,forest,NA,NA,very certain,34.34,NA,FALSE,a23-59297216838138_42-2902537936003
benedetta_pagni,1740136729240,a20-76280809818238_39-28254624784666,11,no,grassland/wetland,NA,NA,very certain,41.937,NA,FALSE,a20-76280809818238_39-28254624784666
benedetta_pagni,1740136729240,a22-73136920526247_58-30214380512631,12,no,grassland/wetland,NA,NA,very certain,32.392,NA,FALSE,a22-73136920526247_58-30214380512631
benedetta_pagni,1740136729240,a-17-23466288199634_32-78005967021425,14,yes,built,Residential,NA,moderately certain,54.612,NA,FALSE,a-17-23466288199634_32-78005967021425
benedetta_pagni,1740136729240,a15-25464417844329_47-42795223015341,15,no,forest,NA,NA,very certain,34.731,NA,FALSE,a15-25464417844329_47-42795223015341
benedetta_pagni,1740136729240,a3-26507373299687_43-24126623727266,16,yes,grassland/wetland,Uncertain,NA,very certain,220.139,NA,FALSE,a3-26507373299687_43-24126623727266
claudia_vallentin,1740140574706,a16-58509128307503_43-17881303877777,0,yes,forest,Uncertain,NA,very certain,396.605,NA,FALSE,a16-58509128307503_43-17881303877777
claudia_vallentin,1740140574706,a4-1933034784534_50-51642753582489,1,no,built,NA,NA,very certain,61.674,NA,FALSE,a4-1933034784534_50-51642753582489
claudia_vallentin,1740140574706,a8-87116079167191_52-2880209971464,2,no,cropland,NA,NA,very certain,36.725,NA,FALSE,a8-87116079167191_52-2880209971464
benedetta_pagni,1740136729240,a-8-09860949747969_37-22260880095371,17,no,grassland/wetland,NA,NA,very certain,157.199,NA,FALSE,a-8-09860949747969_37-22260880095371
benedetta_pagni,1740136729240,a24-59555645102183_59-42462759883886,18,no,grassland/wetland,NA,NA,very certain,51.424,NA,FALSE,a24-59555645102183_59-42462759883886
benedetta_pagni,1740136729240,a26-98389388570461_63-03081401352368,19,no,cropland,NA,NA,very certain,32.998,NA,FALSE,a26-98389388570461_63-03081401352368
claudia_vallentin,1740140574706,a-3-82567804883019_40-09254102374404,3,yes,bareland,Commerce and Services,"Transport, Communication Networks, and Logistics",very certain,120.623,NA,FALSE,a-3-82567804883019_40-09254102374404
benedetta_pagni,1740136729240,a27-31165408620885_42-6106183377671,20,yes,bareland,Residential,NA,moderately certain,102.57,NA,FALSE,a27-31165408620885_42-6106183377671
claudia_vallentin,1740140574706,a21-98447120954124_56-9735515407271,4,no,grassland/wetland,NA,NA,moderately certain,91.394,NA,FALSE,a21-98447120954124_56-9735515407271
claudia_vallentin,1740140574706,a19-09021309294706_45-32434980242461,5,no,forest,NA,NA,very certain,27.345,NA,FALSE,a19-09021309294706_45-32434980242461
claudia_vallentin,1740140574706,a17-02180973928338_57-17590664442743,6,no,cropland,Agriculture,NA,moderately certain,47.496,NA,FALSE,a17-02180973928338_57-17590664442743
benedetta_pagni,1740136729240,a21-36542900031125_39-61261150260398,21,no,forest,NA,NA,very certain,118.237,NA,FALSE,a21-36542900031125_39-61261150260398
claudia_vallentin,1740140574706,a22-21397023946275_58-2812748700285,7,no,forest,NA,NA,very certain,60.06,NA,FALSE,a22-21397023946275_58-2812748700285
benedetta_pagni,1740136729240,a-9-31269846534185_54-19946287526729,22,no,grassland/wetland,NA,NA,very certain,42.723,NA,FALSE,a-9-31269846534185_54-19946287526729
claudia_vallentin,1740140574706,a19-46372462569914_68-99755775372692,8,no,forest,NA,NA,very certain,36.163,NA,FALSE,a19-46372462569914_68-99755775372692
claudia_vallentin,1740140574706,a-1-41209687943757_37-62890136411046,9,no,bareland,NA,NA,very certain,79.642,NA,FALSE,a-1-41209687943757_37-62890136411046
claudia_vallentin,1740140574706,a24-4854429589948_55-56683763990404,10,no,built,NA,NA,very certain,49.519,NA,FALSE,a24-4854429589948_55-56683763990404
claudia_vallentin,1740140574706,a13-53899736714141_37-89910083476061,11,no,forest,NA,NA,moderately certain,69.641,NA,FALSE,a13-53899736714141_37-89910083476061
claudia_vallentin,1740140574706,a23-24564223003359_38-43255229693421,12,no,bareland,NA,NA,very certain,54.798,NA,FALSE,a23-24564223003359_38-43255229693421
benedetta_pagni,1740136729240,a7-51211640258617_45-29665012244428,23,no,bareland,NA,NA,very certain,320.014,NA,FALSE,a7-51211640258617_45-29665012244428
benedetta_pagni,1740136729240,a15-1885841981955_46-26677841630321,24,yes,bareland,Commerce and Services,NA,very certain,1177.346,Car wash,FALSE,a15-1885841981955_46-26677841630321
benedetta_pagni,1740136729240,a-21-95618949045111_64-07713169991456,25,no,grassland/wetland,NA,NA,very certain,49.996,NA,FALSE,a-21-95618949045111_64-07713169991456
benedetta_pagni,1740136729240,a1-26842051471478_51-84944384489246,26,no,bareland,NA,NA,moderately certain,40.602,NA,FALSE,a1-26842051471478_51-84944384489246
claudia_vallentin,1740140574706,a19-39198748141045_46-83321540481887,13,no,cropland,NA,NA,moderately certain,1301.206,NA,FALSE,a19-39198748141045_46-83321540481887
claudia_vallentin,1740140574706,a-3-97335630152298_38-90543732460966,14,no,cropland,NA,NA,very certain,32.369,NA,FALSE,a-3-97335630152298_38-90543732460966
benedetta_pagni,1740136729240,a-6-40532754321266_53-52427086862189,27,yes,cropland,"Transport, Communication Networks, and Logistics",Industry and Manufacturing,very certain,180.465,Noone Transport & Logistics - Refrigerated transport service,FALSE,a-6-40532754321266_53-52427086862189
claudia_vallentin,1740140574706,a9-42409872737389_45-27118044929093,18,yes,cropland,"Transport, Communication Networks, and Logistics",NA,moderately certain,138.686,NA,FALSE,a9-42409872737389_45-27118044929093
claudia_vallentin,1740140574706,a14-87519263368802_49-79270384168107,19,no,grassland/wetland,NA,NA,very certain,90.169,NA,FALSE,a14-87519263368802_49-79270384168107
claudia_vallentin,1740140574706,a26-3735336952952_59-39607760286067,20,no,cropland,NA,NA,very certain,54.869,NA,FALSE,a26-3735336952952_59-39607760286067
claudia_vallentin,1740140574706,a17-68014108248568_47-76384407317372,21,yes,grassland/wetland,Commerce and Services,NA,moderately certain,365.985,NA,FALSE,a17-68014108248568_47-76384407317372
claudia_vallentin,1740140574706,a14-17937375127757_51-42441776347108,22,no,grassland/wetland,NA,NA,very certain,210.767,NA,FALSE,a14-17937375127757_51-42441776347108
dominik_uhlig,1740144119833,a25-19526032361244_47-55036635689365,4,no,bareland,NA,NA,very certain,32.489,NA,FALSE,a25-19526032361244_47-55036635689365
dominik_uhlig,1740144119833,a17-12611130402722_46-33860315207885,5,no,cropland,NA,NA,very certain,31.481,NA,FALSE,a17-12611130402722_46-33860315207885
dominik_uhlig,1740144119833,a20-50342054908515_49-36881526236053,6,no,grassland/wetland,NA,NA,very certain,37.048,NA,FALSE,a20-50342054908515_49-36881526236053
dominik_uhlig,1740144119833,a24-94209087978497_69-42705459432939,7,no,built,NA,NA,very certain,73.409,NA,FALSE,a24-94209087978497_69-42705459432939
dominik_uhlig,1740144119833,a22-89089498948186_63-62441430533743,8,yes,cropland,NA,NA,moderately certain,40.826,NA,FALSE,a22-89089498948186_63-62441430533743
dominik_uhlig,1740144119833,a22-99301495472033_37-73268389317775,9,no,bareland,NA,NA,very certain,278.945,NA,FALSE,a22-99301495472033_37-73268389317775
dominik_uhlig,1740144119833,a14-40030411537255_45-96327459720808,10,no,shrubland,NA,NA,very certain,49.125,NA,FALSE,a14-40030411537255_45-96327459720808
dominik_uhlig,1740144119833,a9-01237199147014_60-54107131923332,11,yes,forest,Residential,NA,very certain,1213.975,NA,FALSE,a9-01237199147014_60-54107131923332
dominik_uhlig,1740144119833,a5-54163259281273_51-52274980161472,13,no,grassland/wetland,NA,NA,moderately certain,89.165,NA,FALSE,a5-54163259281273_51-52274980161472
dominik_uhlig,1740144119833,a-8-09681221774908_41-20968894607334,14,no,forest,NA,NA,very certain,88.553,NA,FALSE,a-8-09681221774908_41-20968894607334
dominik_uhlig,1740144119833,a-6-60901326871773_53-11829439421985,15,no,cropland,NA,NA,very certain,38.422,NA,FALSE,a-6-60901326871773_53-11829439421985
dominik_uhlig,1740144119833,a9-03366510452495_55-28014691079355,16,yes,cropland,Uncertain,NA,moderately certain,4.777,prepared for building,FALSE,a9-03366510452495_55-28014691079355
dominik_uhlig,1740144119833,a13-08240076835941_50-46070499953012,18,no,shrubland,NA,NA,very certain,69.597,NA,FALSE,a13-08240076835941_50-46070499953012
dominik_uhlig,1740144119833,a22-24731581879586_47-03936933443367,19,no,cropland,NA,NA,very certain,220.653,NA,FALSE,a22-24731581879586_47-03936933443367
dominik_uhlig,1740144119833,a24-78434709277917_55-09666079746874,20,no,built,NA,NA,very certain,104.628,NA,FALSE,a24-78434709277917_55-09666079746874
jelena_prtoric,1740147116730,a14-47591817004024_45-73124218043914,0,no,grassland/wetland,NA,NA,very certain,461.071,NA,FALSE,a14-47591817004024_45-73124218043914
jelena_prtoric,1740147116730,a22-68711430508762_61-23106263126594,1,no,built,NA,NA,very certain,65.664,NA,FALSE,a22-68711430508762_61-23106263126594
jelena_prtoric,1740147116730,a21-2545574717142_52-17558008502519,2,yes,grassland/wetland,Residential,NA,very certain,475.153,NA,FALSE,a21-2545574717142_52-17558008502519
jelena_prtoric,1740147116730,a23-28329232428448_38-76926090055105,3,no,forest,NA,NA,very certain,360.153,NA,FALSE,a23-28329232428448_38-76926090055105
jelena_prtoric,1740147116730,a16-06057050859552_49-04787864951788,5,no,uncertain,NA,NA,moderately certain,46.043,NA,FALSE,a16-06057050859552_49-04787864951788
jelena_prtoric,1740147116730,a25-91200525482101_57-51928754738277,6,no,forest,NA,NA,very certain,46.114,NA,FALSE,a25-91200525482101_57-51928754738277
jelena_prtoric,1740147116730,a24-62450369326748_57-98087942195419,7,no,grassland/wetland,NA,NA,very certain,44.274,NA,FALSE,a24-62450369326748_57-98087942195419
jelena_prtoric,1740147116730,a15-48159452001435_47-68392709361453,8,no,uncertain,NA,NA,very certain,61.694,NA,FALSE,a15-48159452001435_47-68392709361453
jelena_prtoric,1740147116730,a19-38609217585716_49-46389168674854,9,no,cropland,NA,NA,very certain,101.313,NA,FALSE,a19-38609217585716_49-46389168674854
jelena_prtoric,1740147116730,a22-99379625540714_45-73778677268999,10,no,bareland,NA,NA,moderately certain,135.285,NA,FALSE,a22-99379625540714_45-73778677268999
jelena_prtoric,1740149125027,a-4-6419784243345_43-11127451218018,0,no,cropland,NA,NA,very certain,523.37,NA,FALSE,a-4-6419784243345_43-11127451218018
jelena_prtoric,1740149125027,a24-68560068747211_60-44352607620729,1,no,cropland,NA,NA,very certain,37.944,NA,FALSE,a24-68560068747211_60-44352607620729
jelena_prtoric,1740149125027,a20-4548110455543_52-30396732277806,2,no,forest,NA,NA,very certain,60.56,NA,FALSE,a20-4548110455543_52-30396732277806
jelena_prtoric,1740149125027,a13-63667072471636_59-9955263640525,3,no,built,NA,NA,very certain,51.485,NA,FALSE,a13-63667072471636_59-9955263640525
jelena_prtoric,1740149125027,a21-54195299344756_62-94929174616039,4,yes,cropland,Uncertain,NA,very certain,68.8,NA,FALSE,a21-54195299344756_62-94929174616039
dominik_uhlig,1740144119833,a28-47682532017292_37-21028851743818,21,no,shrubland,NA,NA,very certain,3136.797,NA,FALSE,a28-47682532017292_37-21028851743818
dominik_uhlig,1740144119833,a17-31381799898097_52-40553738408519,22,yes,bareland,Uncertain,NA,moderately certain,204.605,NA,FALSE,a17-31381799898097_52-40553738408519
