system.index,CellCode,PLOTID,stratum,.geo,country,geometry
00000000000000000132_0,70909412,a15-21914228003057_46-37510816088886,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.2191422800306, 46.3751081608889)"
000000000000000001e4_0,70909412,a15-66812929119555_45-89807075735022,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.6681292911955, 45.8980707573502)"
00000000000000000836_0,70909412,a15-78414369803764_46-32835210251699,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.7841436980376, 46.328352102517)"
00000000000000000af5_0,70909412,a15-01275842540305_46-26073694135371,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.012758425403, 46.2607369413537)"
00000000000000000d41_0,70909412,a14-9859922170599_45-878222432661,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.9859922170599, 45.878222432661)"
00000000000000000db2_0,70909412,a15-0892441290943_45-8541904087739,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.0892441290943, 45.8541904087739)"
00000000000000000e35_0,70909412,a15-49388589433058_46-3267842657237,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.4938858943306, 46.3267842657237)"
00000000000000000ff2_0,70909412,a15-00588189816713_45-99171441308475,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.0058818981671, 45.9917144130848)"
0000000000000000118b_0,70909412,a15-40856513882341_46-12860396851844,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.4085651388234, 46.1286039685184)"
000000000000000012ff_0,70909412,a15-26838530687091_46-23390396169733,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.2683853068709, 46.2339039616973)"
000000000000000014e8_0,70909412,a15-04323960523024_46-35142313363473,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.0432396052302, 46.3514231336347)"
00000000000000001796_0,70909412,a15-60297747089882_46-13182946570102,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.6029774708988, 46.131829465701)"
00000000000000001bf2_0,70909412,a15-66943576348315_45-99569152777377,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.6694357634832, 45.9956915277738)"
00000000000000002229_0,70909412,a15-03723887325071_46-14093146180622,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.0372388732507, 46.1409314618062)"
000000000000000020ae_0,84900400,a16-30677063108795_46-66751511337817,crop/built stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(16.306770631088, 46.6675151133782)"
00000000000000000101_0,24250027,a14-55220834318987_46-18808411468467,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.5522083431899, 46.1880841146847)"
00000000000000000890_0,24250027,a14-8137329996448_45-93092534578647,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.8137329996448, 45.9309253457865)"
00000000000000001471_0,24250027,a14-3488168855972_46-22524504038693,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.3488168855972, 46.2252450403869)"
000000000000000014bf_0,24250027,a14-13592602472918_46-36625574833399,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.1359260247292, 46.366255748334)"
000000000000000014d7_0,24250027,a14-6150916358963_46-07009637721418,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.6150916358963, 46.0700963772142)"
000000000000000019a0_0,24250027,a14-43861973988533_46-2177621113514,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.4386197398853, 46.2177621113514)"
00000000000000001a4e_0,24250027,a14-34752551928424_46-22692101133618,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.3475255192842, 46.2269210113362)"
00000000000000001b9c_0,24250027,a14-59779518223269_46-07057368987665,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.5977951822327, 46.0705736898767)"
0000000000000000200c_0,24250027,a14-6890687881784_45-90573165195917,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.6890687881784, 45.9057316519592)"
000000000000000020eb_0,24250027,a14-3231802597412_46-26614816972087,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.3231802597412, 46.2661481697209)"
000000000000000021a7_0,24250027,a14-60931391121486_46-0706171698609,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.6093139112149, 46.0706171698609)"
00000000000000002293_0,24250027,a14-47257389738192_45-99886910411342,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.4725738973819, 45.9988691041134)"
000000000000000024e3_0,24250027,a14-63379016686203_45-7674055860704,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.633790166862, 45.7674055860704)"
0000000000000000017c_0,45807727,a13-72457051076428_45-54240873119625,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.7245705107643, 45.5424087311962)"
00000000000000000a9a_0,64850499,a15-83674443386725_46-58819037521958,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.8367444338672, 46.5881903752196)"
00000000000000000d3d_0,64850499,a16-15441820891832_46-65134035249923,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(16.1544182089183, 46.6513403524992)"
00000000000000000e4c_0,64850499,a15-00401616491615_46-5883669020829,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.0040161649161, 46.5883669020829)"
00000000000000001b59_0,64850499,a16-16236288609968_46-41187195324578,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(16.1623628860997, 46.4118719532458)"
00000000000000002046_0,64850499,a15-70472373562612_46-54519471108054,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.7047237356261, 46.5451947110805)"
0000000000000000243d_0,64850499,a15-99139266253636_46-41544086212655,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.9913926625364, 46.4154408621266)"
00000000000000000093_0,70909412,a15-46901108518812_45-8720405463385,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.4690110851881, 45.8720405463385)"
00000000000000000180_0,70909412,a15-34160320118636_45-8503640513892,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.3416032011864, 45.8503640513892)"
000000000000000004ff_0,70909412,a14-94026721505054_46-32122340658924,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.9402672150505, 46.3212234065892)"
00000000000000000673_0,70909412,a15-48106522382804_45-95429164122963,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.481065223828, 45.9542916412296)"
000000000000000008cc_0,70909412,a15-49420813700522_46-30330111975373,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.4942081370052, 46.3033011197537)"
00000000000000000cf1_0,70909412,a15-61060826304931_45-89119425142395,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.6106082630493, 45.891194251424)"
00000000000000000f02_0,70909412,a15-02949072837437_45-9092012029725,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.0294907283744, 45.9092012029725)"
00000000000000001211_0,70909412,a15-35838901245885_46-00856677456046,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.3583890124589, 46.0085667745605)"
00000000000000001290_0,70909412,a15-34368283342466_45-85053016116667,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.3436828334247, 45.8505301611667)"
00000000000000001329_0,70909412,a14-95211425425682_45-90552654821423,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.9521142542568, 45.9055265482142)"
000000000000000015a7_0,70909412,a15-18915429820702_45-82028901787572,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.189154298207, 45.8202890178757)"
00000000000000001e0a_0,70909412,a15-52041203776921_45-94349839079419,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.5204120377692, 45.9434983907942)"
00000000000000001e3c_0,70909412,a15-05306307654529_45-8962601879213,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.0530630765453, 45.8962601879213)"
00000000000000001fb5_0,70909412,a15-61041652146952_45-8918363829403,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.6104165214695, 45.8918363829403)"
00000000000000002025_0,70909412,a15-34347496409692_45-84972820480728,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.3434749640969, 45.8497282048073)"
00000000000000002284_0,70909412,a15-05107768110898_45-89572289010096,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.051077681109, 45.895722890101)"
000000000000000025ef_0,70909412,a15-52919520773036_46-22892670051074,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.5291952077304, 46.2289267005107)"
00000000000000002668_0,70909412,a15-39312901228558_46-00545725293405,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.3931290122856, 46.0054572529341)"
000000000000000026a9_0,70909412,a15-15972404538562_45-84555262679664,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.1597240453856, 45.8455526267966)"
00000000000000001119_0,84900400,a16-35174812082674_46-57582240275836,cropland loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(16.3517481208267, 46.5758224027584)"
00000000000000000340_0,24250027,a13-88711901092577_45-94538813266544,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.8871190109258, 45.9453881326654)"
0000000000000000063c_0,24250027,a14-62316327385072_45-99965000230142,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.6231632738507, 45.9996500023014)"
000000000000000007c0_0,24250027,a13-60833509698737_46-09387954204014,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.6083350969874, 46.0938795420401)"
000000000000000008ea_0,24250027,a14-20705189651573_45-76688157571571,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.2070518965157, 45.7668815757157)"
00000000000000000aef_0,24250027,a14-73979056532671_46-18163127841893,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.7397905653267, 46.1816312784189)"
00000000000000000c42_0,24250027,a14-34475383015579_46-17337093716216,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.3447538301558, 46.1733709371622)"
00000000000000001133_0,24250027,a14-55236560498461_46-05962495356201,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.5523656049846, 46.059624953562)"
00000000000000001227_0,24250027,a14-09899962961084_45-94933717926639,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.0989996296108, 45.9493371792664)"
00000000000000001346_0,24250027,a14-85178707198139_46-0704044293665,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.8517870719814, 46.0704044293665)"
00000000000000001457_0,24250027,a14-44396831329742_46-24008809141545,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.4439683132974, 46.2400880914155)"
00000000000000001848_0,24250027,a14-42396645040978_45-97636513742672,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.4239664504098, 45.9763651374267)"
00000000000000001b15_0,24250027,a14-23440459896248_45-55090656761306,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.2344045989625, 45.5509065676131)"
00000000000000001c87_0,24250027,a14-40030411537255_45-96327459720808,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.4003041153726, 45.9632745972081)"
00000000000000001c88_0,24250027,a13-69372010037982_45-98456065681597,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.6937201003798, 45.984560656816)"
000000000000000024d7_0,24250027,a14-34680843790397_46-1522725895622,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.346808437904, 46.1522725895622)"
0000000000000000265a_0,24250027,a14-73439850658762_46-21759470687807,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.7343985065876, 46.2175947068781)"
000000000000000027dd_0,24250027,a14-75543583938631_46-1356469133798,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.7554358393863, 46.1356469133798)"
00000000000000000c25_0,64850499,a15-07246766202056_46-51271122427499,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.0724676620206, 46.512711224275)"
00000000000000000d9c_0,64850499,a15-54828755606292_46-40466476752292,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.5482875560629, 46.4046647675229)"
00000000000000001a5b_0,64850499,a16-21017458048901_46-82943349674989,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(16.210174580489, 46.8294334967499)"
00000000000000001ac6_0,64850499,a15-75534186133976_46-50331545696238,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.7553418613398, 46.5033154569624)"
00000000000000001ed9_0,64850499,a15-89978479829049_46-40780025874265,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.8997847982905, 46.4078002587427)"
000000000000000027f0_0,64850499,a16-20710129908411_46-4051319496713,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(16.2071012990841, 46.4051319496713)"
00000000000000000d2d_0,69813674,a14-90198581909847_46-54481380377602,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.9019858190985, 46.544813803776)"
00000000000000000062_0,70909412,a15-09222826556772_46-38762884667485,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.0922282655677, 46.3876288466749)"
00000000000000000401_0,70909412,a15-08880718566792_46-36947577556143,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.0888071856679, 46.3694757755614)"
0000000000000000068c_0,70909412,a15-07498183197861_46-13571257668911,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.0749818319786, 46.1357125766891)"
0000000000000000089e_0,70909412,a15-21131174472319_45-84709356571602,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.2113117447232, 45.847093565716)"
00000000000000000921_0,70909412,a15-1885841981955_46-26677841630321,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.1885841981955, 46.2667784163032)"
00000000000000000f6a_0,70909412,a15-14203804123375_45-820778109298,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.1420380412338, 45.820778109298)"
00000000000000000fb3_0,70909412,a14-97202117903062_46-00016049133806,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.9720211790306, 46.0001604913381)"
000000000000000011e0_0,70909412,a15-04955292244312_46-26938020959246,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.0495529224431, 46.2693802095925)"
00000000000000001a0d_0,70909412,a15-18452243192915_45-7879312406615,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.1845224319291, 45.7879312406615)"
00000000000000001a5d_0,70909412,a15-41552565292561_45-84417985372242,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.4155256529256, 45.8441798537224)"
00000000000000001b0c_0,70909412,a15-03096635957331_45-86806907839762,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.0309663595733, 45.8680690783976)"
00000000000000001e69_0,70909412,a15-16094344363844_46-02238870284701,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.1609434436384, 46.022388702847)"
00000000000000001f06_0,70909412,a15-39740939041512_45-95117065409619,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.3974093904151, 45.9511706540962)"
00000000000000001f91_0,70909412,a15-47836506587173_45-87778732653207,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.4783650658717, 45.8777873265321)"
00000000000000002426_0,70909412,a15-0451360166455_46-36739351917416,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.0451360166455, 46.3673935191742)"
0000000000000000244a_0,70909412,a15-19345476916231_46-2862134938837,nature loss,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.1934547691623, 46.2862134938837)"
00000000000000000199_0,24250027,a13-94177276806365_45-67289881046699,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.9417727680637, 45.672898810467)"
00000000000000000205_0,24250027,a14-18875173233836_46-38322794446734,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.1887517323384, 46.3832279444673)"
0000000000000000020c_0,24250027,a14-74545782635407_45-91622081822644,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.7454578263541, 45.9162208182264)"
00000000000000000227_0,24250027,a14-47389594924617_45-92890138252187,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.4738959492462, 45.9289013825219)"
00000000000000000285_0,24250027,a14-63736851807763_46-20128620001119,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.6373685180776, 46.2012862000112)"
00000000000000000313_0,24250027,a14-501645819666_46-3042366914803,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.501645819666, 46.3042366914803)"
00000000000000000341_0,24250027,a14-593679257237_45-89889166645735,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.593679257237, 45.8988916664574)"
00000000000000000413_0,24250027,a13-84216144924976_45-82789390219337,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.8421614492498, 45.8278939021934)"
0000000000000000061d_0,24250027,a14-84173405194764_46-1472811134985,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.8417340519476, 46.1472811134985)"
00000000000000000688_0,24250027,a14-14640396056957_45-99043042518935,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.1464039605696, 45.9904304251894)"
000000000000000007b3_0,24250027,a13-90294414113821_45-82107708229903,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.9029441411382, 45.821077082299)"
0000000000000000080f_0,24250027,a13-84498827410113_46-40324471150081,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.8449882741011, 46.4032447115008)"
00000000000000000c23_0,24250027,a14-02749343119741_46-30078219012663,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.0274934311974, 46.3007821901266)"
00000000000000000f05_0,24250027,a14-31419356654096_46-37554120873754,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.314193566541, 46.3755412087375)"
00000000000000000f9f_0,24250027,a14-34205046141708_45-66445801851806,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.3420504614171, 45.6644580185181)"
00000000000000000fa4_0,24250027,a14-21110407143062_46-40606651436505,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.2111040714306, 46.4060665143651)"
00000000000000000fba_0,24250027,a13-93116958822361_46-02267583971695,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.9311695882236, 46.022675839717)"
00000000000000000fce_0,24250027,a13-98254644130349_45-8165869590398,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.9825464413035, 45.8165869590398)"
000000000000000010b4_0,24250027,a13-60582562894662_45-88180964162989,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.6058256289466, 45.8818096416299)"
00000000000000001170_0,24250027,a13-61686859329574_45-9934214297726,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.6168685932957, 45.9934214297726)"
00000000000000001174_0,24250027,a13-7770888667275_45-93618715503093,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.7770888667275, 45.9361871550309)"
00000000000000001260_0,24250027,a14-45455252889195_46-06240741109841,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.454552528892, 46.0624074110984)"
00000000000000001340_0,24250027,a14-84371813796562_45-94291743658156,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.8437181379656, 45.9429174365816)"
00000000000000001396_0,24250027,a14-71703205525986_46-30793993173975,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.7170320552599, 46.3079399317398)"
000000000000000013f9_0,24250027,a14-817324776912_45-78097228117836,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.817324776912, 45.7809722811784)"
000000000000000018d0_0,24250027,a14-20661284453116_45-81948774385017,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.2066128445312, 45.8194877438502)"
00000000000000001917_0,24250027,a14-24514955489567_45-94369349598496,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.2451495548957, 45.943693495985)"
000000000000000019a9_0,24250027,a13-96946025942377_45-79245508592533,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.9694602594238, 45.7924550859253)"
00000000000000001c02_0,24250027,a14-47591817004024_45-73124218043914,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.4759181700402, 45.7312421804391)"
00000000000000001c61_0,24250027,a13-88062509712995_46-23083698788319,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.88062509713, 46.2308369878832)"
00000000000000001c93_0,24250027,a13-71911408591328_46-42274320616983,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.7191140859133, 46.4227432061698)"
00000000000000001d09_0,24250027,a13-85036344550481_46-34598353739946,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.8503634455048, 46.3459835373995)"
00000000000000001d4c_0,24250027,a14-53959695051373_45-78266786249714,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.5395969505137, 45.7826678624971)"
00000000000000001f08_0,24250027,a14-59240529058148_45-891458510591,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.5924052905815, 45.891458510591)"
0000000000000000237a_0,24250027,a14-35172502230368_46-06557532476688,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.3517250223037, 46.0655753247669)"
000000000000000024c8_0,24250027,a14-24868295549438_45-91468881273108,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.2486829554944, 45.9146888127311)"
000000000000000025d4_0,24250027,a13-83470760955072_46-32698176853054,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.8347076095507, 46.3269817685305)"
00000000000000002625_0,24250027,a13-63614849914826_46-23402807804131,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.6361484991483, 46.2340280780413)"
0000000000000000262b_0,24250027,a14-47319695580415_46-12350495793632,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.4731969558041, 46.1235049579363)"
000000000000000026c5_0,24250027,a13-75055534749156_46-43498914858522,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.7505553474916, 46.4349891485852)"
000000000000000026f3_0,24250027,a13-69102480252245_46-40983206406319,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.6910248025225, 46.4098320640632)"
0000000000000000277e_0,24250027,a14-15703661382786_45-5831167189538,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.1570366138279, 45.5831167189538)"
000000000000000027c2_0,24250027,a14-69019272420073_46-36062646020352,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.6901927242007, 46.3606264602035)"
00000000000000000ed2_0,36689145,a13-4744806417953_46-33856335319744,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.4744806417953, 46.3385633531975)"
0000000000000000109e_0,36689145,a13-55738409187573_46-08215858939842,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.5573840918757, 46.0821585893984)"
0000000000000000154d_0,36689145,a13-61656835885473_46-41498538433991,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.6165683588547, 46.4149853843399)"
00000000000000001758_0,36689145,a13-5074937280525_46-37255089937089,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.5074937280525, 46.3725508993709)"
0000000000000000191c_0,36689145,a13-56326441138216_46-25730776303607,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.5632644113822, 46.2573077630361)"
00000000000000000def_0,45807727,a14-08396374499899_45-50378170456148,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.083963744999, 45.5037817045615)"
000000000000000015d4_0,45807727,a13-7833591457186_45-4739348291576,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.7833591457186, 45.4739348291576)"
000000000000000018ef_0,45807727,a13-84553627262541_45-49622365127173,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.8455362726254, 45.4962236512717)"
00000000000000002065_0,45807727,a13-59323480287957_45-5153889065801,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(13.5932348028796, 45.5153889065801)"
000000000000000027ce_0,45807727,a14-08357659134615_45-51750903523088,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(14.0835765913462, 45.5175090352309)"
00000000000000000145_0,64850499,a15-40642364791281_46-55423541113701,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.4064236479128, 46.554235411137)"
00000000000000000344_0,64850499,a16-15570196551701_46-45587013566116,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(16.155701965517, 46.4558701356612)"
00000000000000000475_0,64850499,a15-78137431022782_46-61185755758216,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.7813743102278, 46.6118575575822)"
000000000000000005a0_0,64850499,a16-15366044431745_46-47774931219552,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(16.1536604443174, 46.4777493121955)"
00000000000000000a95_0,64850499,a15-30318682878656_46-56976401211297,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.3031868287866, 46.569764012113)"
00000000000000000c7d_0,64850499,a15-40959314332724_46-40291983483853,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.4095931433272, 46.4029198348385)"
00000000000000000cce_0,64850499,a15-72790036395112_46-50072353807182,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(15.7279003639511, 46.5007235380718)"
00000000000000000f41_0,64850499,a16-21648797130866_46-46888372494248,nature stable,"{""type"":""MultiPoint"",""coordinates"":[]}",SVN,"c(16.2164879713087, 46.4688837249425)"
